Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
12/30/2019,United States,2,Atlas,Loud and Inefficient,Works alright some of the time. More often things get stuck while the blades spin away. Very loud.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R398A6EIGWTR15/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/29/2019,United States,1,Lisa Wilson,Plastic blades,"This blender lasted under 6 months the blades in the base are plastic. As you see from the picture, the plastic fell apart and crumbled. Cheaply made!!!",https://images-na.ssl-images-amazon.com/images/I/71tkGiDj87L._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R3FXE2D7NMOY1X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/29/2019,United States,5,Betty,"Good product, not good delivery","The product its good, but the person who did the delivery left it in the lobby of my building on a bench, a neighbor leth me know it was there and I had to pick it up.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R28TO5VDYGIOP6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/29/2019,United States,5,CLee,It work's,Work's great,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1OB8GYS23SEFP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/29/2019,United States,5,Buyer,Yas,Great blender.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RZLO0ANN7YZKR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/29/2019,United States,5,T. Posani,2nd blender,Works very nice considering the efficient price.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2H4YZLDQ2QVFL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/28/2019,United States,4,Marie Mills,A great buy.,It gets the job done.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2SZ2NN7XT32JP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/28/2019,United States,5,jose,Works just perfect,Great product,,,TRUE,https://www.amazon.com/gp/customer-reviews/R233HX9MQBZX2B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/28/2019,United States,5,Amazon Customer,Great,So great i bought one for a christmas present for someone,,,TRUE,https://www.amazon.com/gp/customer-reviews/R12X34B7FSIHBA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,5,Amazon Customer,Worth it,"Christmas gift for my son, he loves it!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2J1I9MR5PTRHO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,3,Yanira,Very noisy,No strong. Very noisemaker,,,TRUE,https://www.amazon.com/gp/customer-reviews/RVBPWHN6EUP9L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,5,Celia F.,Affordable and of good quality,"Bought it as gift , my friend loves it",,,TRUE,https://www.amazon.com/gp/customer-reviews/RRXL01ELFRQ2D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,3,justing,Hold button to blend...,Didnt realize I have to hold down button to blend.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3SPMF1R3HF3DQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,5,NONSHOPPER,GREAT GIFT,I got this item for a family member. She loves it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R294MNUXTVWJNU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,5,Brin,Small but powerful,Jar could be bigger,,,TRUE,https://www.amazon.com/gp/customer-reviews/R19IWXE9P2QAWG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,4,Indocalido,Price for the quality,"The material seems cheap. It works well. But I guess for the we paid, that's what we can expect.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1P71W7ODCI5CN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/27/2019,United States,5,Sam Maddox,Wonderful blender,"The only complaint I could find is the lid is hard to take off, but other than that it is a great blender. Atleast you know the blender seals well.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RINIRW8SC1QYW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/26/2019,United States,2,Isaac r.,No la recomiendo para licuar,"Para licuar es pésima, si tritura pero no como se esperaba, las aspas sin filo y la posición de las navajas muy mala",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2Y771KU44XQUF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/26/2019,United States,5,g. webb,Good buy,"It work just fine, good deal for the price.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1RC6OFJTCVJHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/26/2019,United States,5,Cynthia,Worth the money!,Very good. Not so good for ice. But it's worth every penny.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RBILYFFAEBD73/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/26/2019,United States,1,Sean H,Piece of junk. Don't buy it.,"I bought this blender and so far it's failed at everything I've tried to make with it. I've tried frozen drinks, I've tried hummus, I've tried marinades, I've tried milkshakes. The blender can't even make a vortex; it just throws everything away from the blades and forms an air pocket. I love HB's rice cookers, but I'll never buy another one of their blenders. I tossed this one in the trash today without ever being able to use it successfully. I gave it 1 star, because it wouldn't let me give zero.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R7RFPFP6Z950D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,2,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/25/2019,United States,4,Venkatesan Murali,You get for what you pay,It's good for the money,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1VXQ1LQC7BUZN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/24/2019,United States,1,Cameron Sheldon,Disappointing,"Really doesn’t blend frozen items (e.g., fruit) well. Takes extra encouragement (i.e., lifting the lid, stirring the contents around) to get properly mixed. Would not buy again.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R12ORO3A6C1DIM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/24/2019,United States,2,Angelo F.,Small bump insede the glass and Worst support i have to need help with,This a small bump inside the glass and the support help for the item is also how i would rate this blender.,https://images-na.ssl-images-amazon.com/images/I/712yoGXmo4L._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R3C9DWI5ZRLQD2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/23/2019,United States,5,Amazon Customer,Good blender for the price,Barely bought it two months ago. So far so good. A little noisy but not too noisy. The only annoying thing about it is the cord on the bottom. It doesn’t stay comfortable when you put it away.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2P7JZ6WMWLFIP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/23/2019,United States,5,Lindy Lou,This Hamilton Beach Wave Crusher Blender w/Glass Jar is an excellent item & great price. Thank you.,Like everything about this product & appreciate the great price. Thank you!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R39F8SRGFGPCDF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/23/2019,United States,4,Sam,Does the job,Does the job and reasonably priced,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1YVU67KWM5FHG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/22/2019,United States,5,Kate,Simple nice blender,"To make scrambled eggs , smoothie",https://images-na.ssl-images-amazon.com/images/I/71jlZ5-I8NL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R1K8P9WC8EJW11/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/22/2019,United States,1,HECTOR,No La Recomiendo Al Menos A Mi No Me Satisface,No Me Ha Resuelto El Problema No Tritura Bien,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2DUBUYWJQJ1IG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/21/2019,United States,4,john ellis,blender,it works ok,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1YPRD6GEZ83RC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/21/2019,United States,5,Cody C.,Great!!,Good power easy too clean n love that it was glass!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R30CUP8M6TS9IO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/20/2019,United States,5,sean maher,Milkshakes,All in one. Best blender in the house. Great.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RKXGA5PPSQB1P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/20/2019,United States,4,Joseph L. Mardesich,works well And is great for the price!!!,used to make morning smoothies......,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1EQVENS59UQA5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/20/2019,United States,4,Miss ReadsALot,Good blender,It isn’t a terrific ice crusher but works well for $25,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2OAID0B6M4E0I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/19/2019,United States,5,B. Navarro,love this blender !,So far so good Ive had this blender for about two weeks now and I put a lot food through it and it seems like its never slowing down.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1NG2Z30SHMNRQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/19/2019,United States,5,Charles Davenport Jr,Powerful Blender,"One of the best blenders I’ve had. It crushes, whoops, and I might add makes the best awesome daiquiri drinks! I won’t buy any other brand than Hamilton Beach!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2VZFF7HQEN63O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/19/2019,United States,5,scott young,So easy to clean,I love this blender. Easy to use and easy to clean and it does a great job!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RPM0BM7CIHR9P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/19/2019,United States,5,Evdog,Marg Machine,"This is my go to margarita machine. Grinds ice easily and the pour spout top makes it easy to pour. Don't have to worry about popping off the top and then a wave of icy goodness flood your glass! Makes controlled pouring easy. For the price, you cant beat it! Fast shipping too!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1MOZL4FZI68W5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/19/2019,United States,5,Amazon Customer,Great for smoothies and protein shakes,Works perfect for smoothies and protein shakes,,,TRUE,https://www.amazon.com/gp/customer-reviews/R379MSZ5UTTHOT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/18/2019,United States,5,Anthony Newsome,Great choice for a blender,"I liked the price, it worked great for my smoothies and milkshakes",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1016NA76I50GC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/18/2019,United States,5,EUNICE,Awesome,I bought this blender and I love it..makes things easier for me and blends to whatever you want. Awesome.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1YTJQWV1DFDG0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/18/2019,United States,2,Bossy,Takeing a chance,2 stars so far.Took a chance dispite all the negative reviews. Like the variety of buttons and glass jar.Dislike pieces of unblend food trapped in blade.received items quickly as a prime member. Used only once making milk shake. Will updated on crushing of ice and hard vegetables and fruits.,https://images-na.ssl-images-amazon.com/images/I/71jf1BqQsSL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R234QVHRSWK7NV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/17/2019,United States,1,AmazonReviews142,Horrible black smoke immediately,"It looks and sounds like it's got power.. but it's very loud and I had only gotten to use mine for about 7 seconds. It immediately started blowing thick black smoke that smelt burnt and harsh. I turned it off, unplugged it and inspected it, it looks like it's coming from the vents in the motor underneath. Smells awful, probably isnt safe to use and had to spend 30 minutes scraping my countertop from the blanket of black dust it had laid down. Awful investment for seven seconds of use and 30 minutes of cleanup.",https://images-na.ssl-images-amazon.com/images/I/715AyXIlDYL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/R1SQXDJUFSGTZ4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,15,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/17/2019,United States,5,Maria S.,LA RECOMIENDO,"Me encanto es mas bonita en fisica que lo q se aprecia en la foto,es de vidrio pero muy resistente y en envase es ancho que permite manejar mayores volumenes para hacer salsas etc. NO ocupa mucho espacio.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2V9M201Z7CSGW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,1,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/17/2019,United States,1,Adonis,Disappointment about this blender,"I dislike this product because just after 1 week of using this blender on smoothies, it just stopped working. I was so disappointed because I had hopes that it will work but it didn’t not . I regret buying this blender.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RHCNF9R8UP80F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/17/2019,United States,5,Amazon Customer,Works great for bulletproof coffee,"I really only use it to make my bulletproof coffee every morning. It does a great job & doesn’t wake the entire house first thing in the morning.My old, plastic Magic Bullet kept exploding on me. I think it was due to the heat expansion.This blender has a vented flap that helps heat escape & at the same time keeps the contents in.I’m really enjoying it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R9HY6N46DT71M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/17/2019,United States,5,Kimberly Thompson,Great deal,I love it!!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/RGJOW5EPD41Z8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/17/2019,United States,4,Aditya Vashist,Decent mixer,Decent product for the given price.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RS7GXDO2Z5GLI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/17/2019,United States,5,franmary cordero gallegos,It works perfect for me,Great,,,TRUE,https://www.amazon.com/gp/customer-reviews/R18Z48TW7V9L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/16/2019,United States,5,YESSICA RIVAS,Great,Great product,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3QXDLD963BLMF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/15/2019,United States,3,Abhishek Nirmal,"Blade is too small, good for smoothies","The blade is too small, if you don’t have the jar filled with liquid, it just keeps revolving in the middle throwing stuff to the sides of jar. This works only for smoothies basically.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2EH5TR7ZJBKBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/15/2019,United States,1,Danita H. Smith,Sorry I bought this blender!,"My husband has difficulty swallowing and I need to puree his food. This blender does NOT grab the food along the sides and mix it, I have to stop, take the lid off, scrap the sides, and puree again. It could not mix spaghetti, scrambled eggs, or milk shakes. I'm extremely sorry I bought this blender. I am now looking for other products that can actually help do what I need.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1P4KLXY9YK4KT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/15/2019,United States,5,YASEEN,Go for it,Really good for the priceIt does everything from mixing to crushingReally good10/10,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1KSBFVYI9PZ17/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/15/2019,United States,5,Judy Kaplan,PERFECT FOR SMOOTHIES,Sturdy and easy to use. Especially like how quickly frozen ice cubes are crushed for smoothies.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RA6IK1H34JJLF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/14/2019,United States,5,DaRhonda,Love my gift,It was a gift and she loved it,,,TRUE,https://www.amazon.com/gp/customer-reviews/RSC26MWRU1YHV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/14/2019,United States,2,Maria Chourio,Arrived shattered,"I give 2 stars for the price and the product which could’ve been a nice addition to my kitchen, if it didn’t arrive completely SHATTERED. Probably not the manufacturers fault, wish I could’ve enjoyed this item, buyers beware!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2NJUULJ4CH6AS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/14/2019,United States,3,cmorrison,Buy another blender,Disappointing—the lid is so tightly fit it is often hard to remove. The blades insufficient if you are adding vegetables in your smoothie—,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2UM36C79CV89B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/14/2019,United States,5,JENNIFER,👍🏻,Happy with purchase,,,TRUE,https://www.amazon.com/gp/customer-reviews/R35AXQM3BSYJQ1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/14/2019,United States,4,lynn conner,It's blending power,I would buy it again,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3CRHWR70323QR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/14/2019,United States,5,Emma L Vizcarra,Precio,"Me encanta estoy feliz con mi nueva licuadora, mucho mejor que las anteriores",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3PYVPPLRURPD5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/13/2019,United States,4,Stan,Good tool for routine blender jobs.,Wish it had a feature to keep a continuous feed to blades.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R34SE0G7OKSIYA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/13/2019,United States,5,Andrew,Works good,Pretty good blender I like,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2GQJ4NVWVF2X6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/13/2019,United States,4,LanDio777,Good blender,Works well so far.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3HT5CFTBXU8I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/13/2019,United States,5,Dawn,Awesome ice crusher,I bought this to make delicious frozen drinks and it works perfectly. Used it pretty much daily in the summer and fall.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R53CYLZ9WKJRE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/12/2019,United States,5,Jean Marie,Worth it!,Worth my money and time. Best investment I made for my mom.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RXAC3L24MS4EM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/12/2019,United States,4,slash5155,Blender,Does the job. Not bad for the money,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3LX1WSHLH5WD2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/11/2019,United States,5,Jesus Mantilla Lopez,very impressed with the quality,Great blender lot of power,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3D4VK6CZT2SLY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/11/2019,United States,5,Heriberto Hernández,Muy bueno,Buen producto,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2VX6KHCNM1D64/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/11/2019,United States,5,Stomper,"Works good, loud",Works good. Haven't had a problem yet. Little too loud though.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1P8CTFE24Y3ZQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/11/2019,United States,5,Novak,Awesome quality,Works great. Wife loves it. Awesome quality,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2727QUPDGCEQK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/10/2019,United States,5,Dell518,Easy to use,Better than expected,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1M5Y57OD6B82V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/10/2019,United States,5,Bart Raymer,"Blends good, plenty of power",Really like it,,,TRUE,https://www.amazon.com/gp/customer-reviews/R14V438XUMLUKX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/10/2019,United States,5,Dave Lockin,Great Value,Primary use is for smoothies and dietary supplement drinks. Ice crushing is very good but a bit noisier than our previous blender.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RHYPLWFC6YJLJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/09/2019,United States,5,MichARow,Smoothie are easy to make,I love my product,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1PS5ML5BN6ZQ5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/08/2019,United States,4,Jonathan Mills,NICE!,Shipped right away. Even to an FPO I received this within 11 days. Works fine for the smoothies I'm making. Would recommend.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RYYL29U3SHDK2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/08/2019,United States,5,Amazon Customer,100% Satisfied,Awesome.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3R6STPD97U3MK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/07/2019,United States,5,Tbrown,The blender is really powerful,"I really like this blender, I like that it is quieter than most blenders and the jar is not really tall but still holds alot of liquid.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R22LGGI810ADES/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
12/06/2019,United States,4,wigberto norat,Good,Good,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3SE1QK8OV170V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0081PTLGU,0,B0081PTLGU,Color: Stainless Steel | Style: Blender,
