Date,Country/Location,Rating,Author,Title,Body,Image links,Image Video Links,Verified Purchase,URL,Helpful count,Variation information,Styles,
01/22/2020,United States,2,Selob,bad service,I have the ninja for less than six months and the blade is already showing signs of wear and tear and decreased sharpness. I called the company for a replacement and they wanted to charge me for it! After six months of regular use I should not be seeing this.,https://images-na.ssl-images-amazon.com/images/I/718Va1VLMZL._SY1600.jpg,,TRUE,https://www.amazon.com/gp/customer-reviews/RWA7F8AJXU2G2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/22/2020,United States,5,Marcee W.,Buy it!!!!,AMAZING!!!! I tried several blenders before I found this gem. It works like a charm. Highly recommend!! Blends ice and frozen berries without a problem.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RLVORS8S7BT21/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/21/2020,United States,5,D Jeffrey Likins,Sharp,"Very sharp, be careful using.Best blender ever.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2LIB56X0F0132/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/21/2020,United States,5,DTC,Easy,"Great blender. Easy to use, clean.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3TC4VZ8SIEVW1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/21/2020,United States,5,NY4LYFE,It does the job,I really like it. It does a good job.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R28ONH13DK9RXE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/21/2020,United States,5,NIKO,I’m,Fast shipping! Love it!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R13UXD3X25R5LO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/20/2020,United States,5,Renaissance,Excellent blender - works perfect,"Excellent! For the prize, the blender is powerful, works great and fast, also frozen produce. it shows oz/cups clearly. It is very secure - the top is locked - so I feel safe when my grandson is in the kitchen and I use the blender. It comes with a recipe booklet. I really enjoy the blender and I'm happy that I bought it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3922DR3FJYNBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/19/2020,United States,5,Kelly,Perfect!,This is absolutely perfect! I love making smoothies and shakes and this gets the job done.I read a lot of really weird reviews about this item but I’m happy I got it!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R4832L1N2MBC4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/19/2020,United States,5,Amazon Customer,3 blades are Ninja Cool,"I made some serious pumpkin soup for my church this past fall and this item made the soup so smooth and creamy. The 3 blades are out of sight :-) Love it , Oh yeah.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1KBK5UKHP87PG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/19/2020,United States,5,AfgBoy,Fantastic and easy to use,Love it,,,TRUE,https://www.amazon.com/gp/customer-reviews/RAQM3JCWJW0H2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/18/2020,United States,5,ROB of Huntsville,"Great mixer, blender and smoothly maker","We like everything bout this mixer. Be very careful around the blades, you can get cut very easily. My wife cleans the blades by soaking first then using the water sprayer to clean......very satisfied with this purchase.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R33CRSX8LR7U5F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/18/2020,United States,5,kg,Great gift,It was a gift and she loves it.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2P178P6FLO31M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/18/2020,United States,5,ori68,Great blender,Great blender. Really strong m,,,TRUE,https://www.amazon.com/gp/customer-reviews/RFIAZ6E5JP44H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/18/2020,United States,5,Sunshine in Texas,Fantastic! Wow! Love it! Does everything! Easy to clean. Simple to operate.,It is quite large; but it needs to be heavy-duty to do all the things it does! Haven't found even one thing I don't like.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R37ZBQBZHKWG5H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/18/2020,United States,5,kris gilley,Very durable made of high quality material,Wife loves it! Dislike how loud it is. Sounds like someone cutting a tree down in my kitchen haha. But how can you really quiet a blender 🤷🏻‍♂️. I’ve heard way worse,,,TRUE,https://www.amazon.com/gp/customer-reviews/R15HJ2X5WSKVDE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/17/2020,United States,5,Debbie Miller,Love it,Mostly smoothies and sauces,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1E01OMRUDDXHP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/17/2020,United States,5,Angelo,Good blender,"I like this blender, great for smoothie's, very powerful",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3JBWZ2KVWN3L4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/17/2020,United States,5,Nancy Quist,Terrific machine!,This was a gift for my adult daughter. She texted me to say she absolutely loves it! She makes smoothies every day for breakfast.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R15P7SKDO72MIH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/17/2020,United States,1,Angela,No Ninja,After a few short months stopped working.The lid will not go back on and the ntri bullet that came with it doesn't work at all.I do not recommend wasting your money!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1U6KG697SI867/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/17/2020,United States,5,VICK,Does most of the stuff that I do very well,"Love it, works great",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1BG4JDL2BDFQ1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/16/2020,United States,5,NicolaSimone,Love it.,I use it to make my fruit smoothies and it's absolutely great.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RW90JZF58YFAQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/16/2020,United States,5,Wyn5167,Great Product!,Love it! I use it for smoothies,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3IW5HEL525OXL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/16/2020,United States,5,Stacey,Amazing!,For years we used a magic bullet...we replaced multiple pieces and even bought a completely new one when the old one just stopped working. I am so happy we finally ordered this mixer. We use it daily and love it!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2ROKM7H2A8PMJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/16/2020,United States,5,Dawn H.,Super!!!!,So good!! Super easy to use! Much more sturdy than any other I've had. Blends and chops just about anything you put in it! Makes the fluffier omelet I've ever had!!!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2YFG9SL95P9XY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/15/2020,United States,4,Verónica lopez,No era lo que esperaba,No era lo que esperaba,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3UGS5XX735229/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/15/2020,United States,5,Bonnie Davidson,Great Blender!,"We purchased this blender to replace a powerful blender that finally died. This blender has exceeded my expectations! It is quiet, powerful and SO easy to clean. The best part is the personal smoothie travel cups that have their own blade assembly. This makes mornings SUPER easy! Great purchase, great price.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RVJ2NJTQJ5E7I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/15/2020,United States,2,Taniá Latrell,Quality decreased,They don't work like they use to,,,TRUE,https://www.amazon.com/gp/customer-reviews/RL14K7VOVLFRM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/15/2020,United States,3,Mazateco,I do recommend,"It’s good, bit the blade stopped spinning",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3V853I1TJXBIS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/15/2020,United States,5,Michael,Great blender,So far so good! My wife uses it everyday to make frozen smoothies. I've made home made tomato soup and pesto. Super easy to clean I just add soap and hot water in the blender and run it for a few seconds.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RYMT2F9TRBZLU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/15/2020,United States,5,Debbie O'Shea,Great for making smoothies,"My 12 year old granddaughter loves smoothies and we didn’t have a decent blender that could make smoothies. I bought her the Ninja for Christmas. There are a lot of smoothies being made, almost daily! She loves it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3NWZ035JOBUYW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/14/2020,United States,4,Isaiah,Would purchase again !,Almost cut my fingers off great rush too good of a blender,,,TRUE,https://www.amazon.com/gp/customer-reviews/R188ON6HYLK9BO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/14/2020,United States,5,Ines Da Silva,Good,Very good,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2TH5SFKC1LNLL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/13/2020,United States,4,rottorman212,Great product,Great product,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2OWC3G3GI7NT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/13/2020,United States,5,Consumer,Powerful,Powerful blender and really makes life easier around the kitchen.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R21QPJAG5BOS6N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/13/2020,United States,5,Jared R. Bradley,All blenders are not the same,"My girlfriend is part owner of a department store, they don't carry ninjas, and where we are from a ninja will cost at least double what amazon sells it for, so she always said it's a waste, just a gimmicky pitch to sell an overpriced blender, but NOPE.Are we both glad she's wrong? Yes. This thing is AWESOME! Buy 5, you won't regret it.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1D4FNDL88C8TS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/13/2020,United States,5,J.M FARRELL,GREAT a little loud tho,use it to make various types of smoothies daily. love it - my 8y/o says it’s a little too loud tho.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3E7A7GZ59CM3V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/12/2020,United States,5,Laura Hart,Awesome Blender!,My son had jaw surgery and his jaw is wired shut. We have to blend and strain EVERYTHING. This product is amazing! I ended up ordering two of them. One for home and one for him to take back to college with him to get him through the next several weeks of being wired shut.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2TN2D5F01N2GD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/12/2020,United States,5,MQ,Great blender,"Loved it, only a little too bulky when cleaning, other than that, its great",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1APY6N8T2ICI8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/12/2020,United States,4,Patricia Rankin,Great blender! love the 2 single serving cups that canes with it. Makes the best smoothies!,It’s great!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3B3UMRR1SLC91/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/12/2020,United States,5,Amazon Customer,"Great price,great product.","My wife loves it, powerful.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R3R85RISAEWG8N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/12/2020,United States,5,Doune,IIt's a classic blend.,I like everything about. Cause it's very purified everything who blends just the way it's should 've.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R384ITDAZ7LUZU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/12/2020,United States,5,Veronica,Es el aliado perfecto en la cocina,Es perfecta para todo es muy excelente producto,,,TRUE,https://www.amazon.com/gp/customer-reviews/R37U4FTCHUYA2X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/12/2020,United States,5,Amazon Customer,Awesome,Awesome product,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1UKAJ52TFMCKY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/11/2020,United States,4,MrSalsa,You can't add ingredients while the blender is running!,"I just bought the Ninja Professional Blender BL621.This is an excellent, powerful blender, and I would recommend it for anyone who blends drinks that do not require you to add ingredients while the blender is running. Unlike most other blenders, there is no opening in the lid to facilitate that. This is the only negative, and it is why this blender will not work for me. I make protein drinks and I like to add protein powder and liquid lecithin while the blender is on, so it doesn't cake and stick to the blender walls, and so the oil disperses evenly (which will not happen if you add oil before you start the blender). With the Ninja, I had to put everything in before starting the blender, and the powder clumped and stuck to the blender walls. I tried a second time, attempting to pour the powder in the little pour spout, which pops open. That spout is too small and some of the powder ended up on the counter, plus with that spout open, the mixture splattered out and up and got all over the cabinets above the blender. Thus, you can't even attempt to add ingredients through the pour spout because of major splattering; keep that spout closed while running. So, if you don't need to add ingredients while the blender is running, Ninja is a 5 star blender; if you do, you absolutely cannot use this blender. Also, the removable blade column has razor sharp blades; be very careful when handling!",,,FALSE,https://www.amazon.com/gp/customer-reviews/R1HNVDDSVQEITB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/11/2020,United States,5,Efrem R. Winder,really good choice for a blender if you aren't the richest,"the noise level of the blender is very reasonable. I would not recommend using it while people are sleeping but if everyone is awake its fine. It's loud enough in the kitchen to wake up the baby in the living room. We've only used it to make smoothies from frozen fruit, milk and yogurt and have experienced no problems. It's really good though!",,,TRUE,https://www.amazon.com/gp/customer-reviews/RBYHH74CF4JHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/11/2020,United States,5,ALISON,Awesome,So much better than I thought it would be - especially compared to our antiquated blender. My kids love being able to make their own individual smoothies. Can’t wait to see everything it can do.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3MXZHBEZ2ELQK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/10/2020,United States,5,Monica L.,"Not as loud as they say, Great blender.","The machines really isn't much louder than any other blender that actually has power. The blades are VERY sharp and cut the skin easily, I found this out cleaning it the first time, the manual suggests using a bristle brush to clean the blade. Blade also comes out of the pitcher which makes for easier cleaning. Lid locks and machines wont start until everything is lined up and secure. Personal smoothie option works great, but does not have a level or time button- just a pulse option that you have to hold down. Even made hummus and it turned out very smooth and creamy with good blending of flavors.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RG3WJRYBW32VB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,1,B00939FV8K,Style: 1100 Watts with Single Serve,
01/10/2020,United States,5,Drana,Best for smoothies!,"I freaking love this blender! It's durable, easy to clean, and puts my old nutribullet to shame. 100% happy with this purchase.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R94Q2LACEECM7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/10/2020,United States,4,kev,Easy to use.,Love it. Don’t cut yourself on the blades,,,TRUE,https://www.amazon.com/gp/customer-reviews/R2CS5FXZXMODF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/10/2020,United States,4,Amazon Customer,Highly recommended.,Don't normally write reviews but I do love this blender. Ive spent alot of hours trying to figure out which blender to buy. Glad I bought this one.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R12OWZ8OC3DMCI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/09/2020,United States,5,adam r murphy,Works awesome,Great blender for $60,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1LKARCLSC6CH3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/09/2020,United States,5,Michael Wiley,Versatile & easy to clean!,"I love this blender! I love the option of using personal or full size, and it is so easy to clean!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R18TPABO0NA1CK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/09/2020,United States,5,Rachel Vanscoyk,My new favorite kitchen gadget!,"Amazing, wonderful, powerful, easy to use, time saving, aesthetically pleasing... So on and so on... Very pleased with my new blender! 5/5",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1E49ZQ76MEBY9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/09/2020,United States,5,Barry,Love it!,"It does everything I need it to do! It's a little noisy, but it is a blender... LOL!It has plenty of power for everything I need it for. Love the Smoothie cups!",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2GPAV2LH3FQ9N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/09/2020,United States,5,Amazon Customer,Never any problems,"This is the second ninja blender I’ve bought. Both work as expected. Crush ice easily, easy to clean, and quite powerful. Works great for smoothies.",,,TRUE,https://www.amazon.com/gp/customer-reviews/RPN8EWBW0SR6P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/09/2020,United States,5,Robin Hinkle,Blender,This blender does the job. My smoothies are very smooth and it is easy to use.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3S8AE4W6AHI4W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/08/2020,United States,5,Eaglehawk,Great Blender,I really like the fact that the cups are easily used and cleaned in the dishwasher.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RG5KGWMEARN9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/08/2020,United States,5,marlon,N,My recipe,,,TRUE,https://www.amazon.com/gp/customer-reviews/R38OTUDPK787S7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/08/2020,United States,5,Mrs. Lippy,Great blender,This blender does what is expected.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R16D6YUIXIPK32/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/08/2020,United States,3,Kathryn Groob,Not bad but goes bad,"Purchased the blender in December 2017, so at two years, the bullet cups started leaking (just replaced them) and now today the motor started smelling like it's burning. No smoke, but a bad smell like electrical burning. It's probably headed for the trash. We are not heavy blender users, maybe once or twice a week for our smoothies. If you want a blender that might go bad after two years, then this isn't bad. Best to purchase the extended warranty. I should have.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1PKKB9CWQBNBS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/08/2020,United States,5,Dale D.,Smoothie Making Beast!,Absolutely awesome!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3JVQSAK4CW9SS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/08/2020,United States,5,Alexandra,Very nice,I got this as a gift for someone She absolutely loves it,,,TRUE,https://www.amazon.com/gp/customer-reviews/RL2HPDL2ZSHOQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/08/2020,United States,5,micheal perkins,Good brand,Powerful easy to clean what I don’t like is that when I stop it it make a weird sound,,,TRUE,https://www.amazon.com/gp/customer-reviews/RYLPILA75SRBL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/07/2020,United States,5,Juanita robiou,The most useful blender ever,"I love, love my Ninja blender. It works so well no matter what you put inside it. In seconds, you will have a perfect smoothie . I normally put frozen fruit mix with veggies and seeds and it Blends everything In instants",,,TRUE,https://www.amazon.com/gp/customer-reviews/R2E21W1SX0S40W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/07/2020,United States,5,Lorita Strong,Easy to Use and Works Great!,Super easy to clean.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R3NVSPTFLEK3OY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/07/2020,United States,5,caio rodrigo cruz,"So far, so good....",I just used the blender once since I purchased and I have to complaints. It is a good size!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R22R7A5S24EFPE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/07/2020,United States,5,ATX DYER,High Quality Blender,This thing is very powerful! Has no problems pulverizing ice and frozen fruits.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1KG334FIMZFPX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/07/2020,United States,2,Toby Brown,Shipped with Address Stick on the Ninja Box at Christmas time!,Very disappointed with the shipping of this item it shipped with address Sticker on the ninja box at Christmas time. not only did it ship like that the box was heavily damaged this was a gift for someone i live with and they saw it. I had to take the product completely out of the box to make sure it worked. very disappointing.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R36I6XDDJCEU32/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/06/2020,United States,5,Mac,Quality of construction,Well constructed. Very easy to disassemble and clean.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1GIOQJKLE0Z1B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/06/2020,United States,5,Marta Pasqualini,Very good product,Good blender. I was pleasantly surprised!,,,TRUE,https://www.amazon.com/gp/customer-reviews/R1C9I70SIJCEDS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/06/2020,United States,5,azureal,Smoothie Heaven,The ninja is powerful and fast. It does the my smoothies in less than half the time of simple blenders.,,,TRUE,https://www.amazon.com/gp/customer-reviews/R28XBK7DYCG1ZP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/05/2020,United States,4,William Dalton,Easy to clean and operate.,"Seems to work as indicated. Have only used 5 times. At this point I have no complaints. I’ll see 6 months from now. I would buy again, so far.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R33PQ75WB3F9GJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/05/2020,United States,4,Kevin Delva,Good and sturdy blender,The lids for the cups can get very hard to get off so always to be mindful and not tighten them to much when I put them on.The blender lid can get some getting use to as u can’t simply put it back on after removing. Always have to make sure the release button is pressed down.Only had it a few months but so far very good.,,,TRUE,https://www.amazon.com/gp/customer-reviews/RS55FOB2UWG5G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
01/05/2020,United States,5,D. Mceachern,Replaced an older Ninja with this one - love it,"Much quieter, smaller and just better.",,,TRUE,https://www.amazon.com/gp/customer-reviews/R1FJ0YXPTBQGRB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B00939FV8K,0,B00939FV8K,Style: 1100 Watts with Single Serve,
